# wall time,egm tm, egm seqno, input joint, received joint
1542082097869.00000,627364.00000,269.00000,3.75237,1.70230
1542082097869.00000,627368.00000,270.00000,3.64472,1.82090
1542082097881.00000,627372.00000,271.00000,3.53334,1.93782
1542082097882.00000,627376.00000,272.00000,3.41834,2.05293
1542082097895.00000,627380.00000,273.00000,3.29985,2.16610
1542082097897.00000,627384.00000,274.00000,3.17797,2.27722
1542082097897.00000,627388.00000,275.00000,3.05284,2.38616
1542082097917.00000,627392.00000,276.00000,2.92459,2.49281
1542082097917.00000,627396.00000,277.00000,2.79334,2.59706
1542082097937.00000,627400.00000,278.00000,2.65923,2.69880
1542082097937.00000,627404.00000,279.00000,2.52239,2.79790
1542082097937.00000,627408.00000,280.00000,2.38298,2.89427
1542082097957.00000,627412.00000,281.00000,2.24112,2.98779
1542082097957.00000,627416.00000,282.00000,2.09697,3.07837
1542082097977.00000,627420.00000,283.00000,1.95067,3.16593
1542082097977.00000,627424.00000,284.00000,1.80238,3.25037
1542082097977.00000,627428.00000,285.00000,1.65224,3.33159
1542082097997.00000,627432.00000,286.00000,1.50041,3.40952
1542082097997.00000,627436.00000,287.00000,1.34704,3.48407
1542082098017.00000,627440.00000,288.00000,1.19229,3.55517
1542082098017.00000,627444.00000,289.00000,1.03632,3.62275
1542082098017.00000,627448.00000,290.00000,0.87929,3.68671
1542082098037.00000,627452.00000,291.00000,0.72136,3.74699
1542082098037.00000,627456.00000,292.00000,0.56270,3.80352
1542082098057.00000,627460.00000,293.00000,0.40345,3.85625
1542082098057.00000,627464.00000,294.00000,0.24379,3.90513
1542082098057.00000,627468.00000,295.00000,0.08389,3.95007
1542082098077.00000,627472.00000,296.00000,-0.07611,3.99104
1542082098077.00000,627476.00000,297.00000,-0.23602,4.02800
1542082098097.00000,627480.00000,298.00000,-0.39570,4.06093
1542082098097.00000,627484.00000,299.00000,-0.55496,4.08978
1542082098097.00000,627488.00000,300.00000,-0.71366,4.11448
1542082098117.00000,627492.00000,301.00000,-0.87163,4.13499
1542082098117.00000,627496.00000,302.00000,-1.02871,4.15130
1542082098137.00000,627500.00000,303.00000,-1.18473,4.16341
1542082098137.00000,627504.00000,304.00000,-1.33955,4.17131
1542082098137.00000,627508.00000,305.00000,-1.49298,4.17497
1542082098157.00000,627512.00000,306.00000,-1.64489,4.17441
1542082098157.00000,627516.00000,307.00000,-1.79512,4.16963
1542082098177.00000,627520.00000,308.00000,-1.94351,4.16066
1542082098177.00000,627524.00000,309.00000,-2.08991,4.14748
1542082098177.00000,627528.00000,310.00000,-2.23416,4.13006
1542082098197.00000,627532.00000,311.00000,-2.37614,4.10841
1542082098197.00000,627536.00000,312.00000,-2.51567,4.08257
1542082098217.00000,627540.00000,313.00000,-2.65263,4.05258
1542082098217.00000,627544.00000,314.00000,-2.78688,4.01846
1542082098217.00000,627548.00000,315.00000,-2.91827,3.98022
1542082098234.00000,627552.00000,316.00000,-3.04668,3.93790
1542082098234.00000,627556.00000,317.00000,-3.17196,3.89156
1542082098245.00000,627560.00000,318.00000,-3.29400,3.84126
1542082098245.00000,627564.00000,319.00000,-3.41266,3.78704
1542082098245.00000,627568.00000,320.00000,-3.52783,3.72892
1542082098265.00000,627572.00000,321.00000,-3.63939,3.66698
1542082098265.00000,627576.00000,322.00000,-3.74722,3.60129
1542082098285.00000,627580.00000,323.00000,-3.85121,3.53191
1542082098285.00000,627584.00000,324.00000,-3.95127,3.45892
1542082098285.00000,627588.00000,325.00000,-4.04727,3.38238
1542082098305.00000,627592.00000,326.00000,-4.13913,3.30237
1542082098305.00000,627596.00000,327.00000,-4.22676,3.21899
1542082098325.00000,627600.00000,328.00000,-4.31005,3.13234
1542082098325.00000,627604.00000,329.00000,-4.38893,3.04248
1542082098325.00000,627608.00000,330.00000,-4.46332,2.94950
1542082098345.00000,627612.00000,331.00000,-4.53314,2.85347
1542082098345.00000,627616.00000,332.00000,-4.59832,2.75449
1542082098365.00000,627620.00000,333.00000,-4.65878,2.65268
1542082098365.00000,627624.00000,334.00000,-4.71448,2.54814
1542082098375.00000,627628.00000,335.00000,-4.76535,2.44099
1542082098385.00000,627632.00000,336.00000,-4.81135,2.33134
1542082098385.00000,627636.00000,337.00000,-4.85241,2.21933
1542082098405.00000,627640.00000,338.00000,-4.88851,2.10506
1542082098405.00000,627644.00000,339.00000,-4.91960,1.98863
1542082098405.00000,627648.00000,340.00000,-4.94565,1.87016
1542082098425.00000,627652.00000,341.00000,-4.96664,1.74974
1542082098425.00000,627656.00000,342.00000,-4.98255,1.62752
1542082098445.00000,627660.00000,343.00000,-4.99335,1.50363
1542082098445.00000,627664.00000,344.00000,-4.99904,1.37822
1542082098445.00000,627668.00000,345.00000,-4.99961,1.25141
1542082098465.00000,627672.00000,346.00000,-4.99507,1.12335
1542082098465.00000,627676.00000,347.00000,-4.98540,0.99419
1542082098485.00000,627680.00000,348.00000,-4.97064,0.86407
1542082098485.00000,627684.00000,349.00000,-4.95078,0.73315
1542082098485.00000,627688.00000,350.00000,-4.92586,0.60158
1542082098505.00000,627692.00000,351.00000,-4.89589,0.46963
1542082098505.00000,627696.00000,352.00000,-4.86091,0.33754
1542082098525.00000,627700.00000,353.00000,-4.82095,0.20544
1542082098525.00000,627704.00000,354.00000,-4.77605,0.07337
1542082098525.00000,627708.00000,355.00000,-4.72627,-0.05871
1542082098542.00000,627712.00000,356.00000,-4.67164,-0.19078
1542082098543.00000,627716.00000,357.00000,-4.61224,-0.32286
1542082098555.00000,627720.00000,358.00000,-4.54810,-0.45494
1542082098555.00000,627724.00000,359.00000,-4.47932,-0.58692
1542082098555.00000,627728.00000,360.00000,-4.40594,-0.71859
1542082098575.00000,627732.00000,361.00000,-4.32806,-0.84969
1542082098575.00000,627736.00000,362.00000,-4.24574,-0.98001
1542082098595.00000,627740.00000,363.00000,-4.15908,-1.10940
1542082098595.00000,627744.00000,364.00000,-4.06816,-1.23773
1542082098595.00000,627748.00000,365.00000,-3.97307,-1.36486
1542082098615.00000,627752.00000,366.00000,-3.87391,-1.49063
1542082098615.00000,627756.00000,367.00000,-3.77079,-1.61493
1542082098635.00000,627760.00000,368.00000,-3.66381,-1.73761
1542082098635.00000,627764.00000,369.00000,-3.55307,-1.85855
