# egm tm, desired joint, input joint, received joint
554118.00000,-1.88808,-2.47207,-1.90325
554122.00000,-1.89958,-2.46099,-1.91472
554126.00000,-1.91104,-2.41639,-1.92615
554130.00000,-1.92247,-2.43515,-1.93757
554134.00000,-1.93386,-2.46360,-1.94898
554138.00000,-1.94522,-2.49183,-1.96036
554142.00000,-1.95653,-2.46521,-1.97168
554146.00000,-1.96780,-2.51937,-1.98294
554150.00000,-1.97904,-2.49454,-1.99416
554154.00000,-1.99024,-2.48502,-2.00535
554158.00000,-2.00139,-2.52020,-2.01652
554162.00000,-2.01250,-2.49258,-2.02765
554166.00000,-2.02358,-2.53392,-2.03875
554170.00000,-2.03461,-2.55672,-2.04980
554174.00000,-2.04560,-2.52145,-2.06079
554178.00000,-2.05655,-2.55860,-2.07172
554182.00000,-2.06745,-2.54662,-2.08258
554186.00000,-2.07831,-2.55214,-2.09339
554190.00000,-2.08913,-2.57334,-2.10415
554194.00000,-2.09990,-2.57216,-2.11487
554198.00000,-2.11063,-2.58536,-2.12553
554202.00000,-2.12132,-2.56698,-2.13611
554206.00000,-2.13196,-2.59359,-2.14658
554210.00000,-2.14256,-2.60928,-2.15694
554214.00000,-2.15310,-2.60732,-2.16723
554218.00000,-2.16361,-2.65235,-2.17746
554222.00000,-2.17406,-2.64031,-2.18767
554226.00000,-2.18447,-2.58935,-2.19786
554230.00000,-2.19483,-2.60903,-2.20801
554234.00000,-2.20515,-2.63680,-2.21812
554238.00000,-2.21541,-2.65895,-2.22815
554242.00000,-2.22563,-2.63242,-2.23809
554246.00000,-2.23580,-2.68551,-2.24794
554250.00000,-2.24592,-2.65488,-2.25773
554254.00000,-2.25598,-2.63984,-2.26749
554258.00000,-2.26600,-2.67799,-2.27724
554262.00000,-2.27597,-2.64848,-2.28695
554266.00000,-2.28589,-2.69311,-2.29662
554270.00000,-2.29575,-2.70688,-2.30621
554274.00000,-2.30557,-2.66732,-2.31571
554278.00000,-2.31533,-2.70579,-2.32510
554282.00000,-2.32503,-2.68970,-2.33438
554286.00000,-2.33469,-2.69429,-2.34356
554290.00000,-2.34429,-2.71643,-2.35266
554294.00000,-2.35384,-2.71626,-2.36170
554298.00000,-2.36333,-2.71943,-2.37069
554302.00000,-2.37277,-2.75561,-2.37961
554306.00000,-2.38216,-2.78292,-2.38843
